Country,Pincode,District,State
INDIA,221716,BALLIA,UTTAR PRADESH
INDIA,277501,BALLIA,UTTAR PRADESH
INDIA,221711,BALLIA,UTTAR PRADESH
INDIA,262502,PITHORAGARH,UTTARAKHAND
INDIA,722154,BANKURA,WEST BENGAL
INDIA,277502,BALLIA,UTTAR PRADESH
INDIA,277506,BALLIA,UTTAR PRADESH
INDIA,277124,BALLIA,UTTAR PRADESH
INDIA,781021,KAMRUP METRO,ASSAM
INDIA,781016,KAMRUP METRO,ASSAM
INDIA,781004,KAMRUP METRO,ASSAM
INDIA,781010,KAMRUP METRO,ASSAM
INDIA,781022,KAMRUP METRO,ASSAM
INDIA,781020,KAMRUP METRO,ASSAM
INDIA,396001,VALSAD,GUJARAT
INDIA,396180,VALSAD,GUJARAT
INDIA,396115,VALSAD,GUJARAT
INDIA,221713,BALLIA,UTTAR PRADESH
INDIA,743337,24 PARAGANAS SOUTH,WEST BENGAL
INDIA,283125,AGRA,UTTAR PRADESH
INDIA,743349,24 PARAGANAS SOUTH,WEST BENGAL
INDIA,743610,24 PARAGANAS SOUTH,WEST BENGAL
INDIA,785001,JORHAT,ASSAM
INDIA,700141,24 PARAGANAS SOUTH,WEST BENGAL
INDIA,700145,24 PARAGANAS SOUTH,WEST BENGAL
INDIA,743354,24 PARAGANAS SOUTH,WEST BENGAL
INDIA,743338,24 PARAGANAS SOUTH,WEST BENGAL
INDIA,700152,24 PARAGANAS SOUTH,WEST BENGAL
INDIA,743611,24 PARAGANAS SOUTH,WEST BENGAL
INDIA,743387,24 PARAGANAS SOUTH,WEST BENGAL
INDIA,743383,24 PARAGANAS SOUTH,WEST BENGAL
INDIA,700150,24 PARAGANAS SOUTH,WEST BENGAL
INDIA,743395,24 PARAGANAS SOUTH,WEST BENGAL
INDIA,743376,24 PARAGANAS SOUTH,WEST BENGAL
INDIA,786623,DIBRUGARH,ASSAM
INDIA,786153,TINSUKIA,ASSAM
INDIA,743502,24 PARAGANAS SOUTH,WEST BENGAL
INDIA,722151,BANKURA,WEST BENGAL
INDIA,722207,BANKURA,WEST BENGAL
INDIA,244925,RAMPUR,UTTAR PRADESH
INDIA,731222,MURSHIDABAD,WEST BENGAL
INDIA,743145,24 PARAGANAS NORTH,WEST BENGAL
INDIA,743126,24 PARAGANAS NORTH,WEST BENGAL
INDIA,743127,24 PARAGANAS NORTH,WEST BENGAL
INDIA,700110,24 PARAGANAS NORTH,WEST BENGAL
INDIA,700083,24 PARAGANAS NORTH,WEST BENGAL
INDIA,700059,24 PARAGANAS NORTH,WEST BENGAL
INDIA,700156,24 PARAGANAS NORTH,WEST BENGAL
INDIA,731243,BIRBHUM,WEST BENGAL
INDIA,731221,BIRBHUM,WEST BENGAL
INDIA,731223,BIRBHUM,WEST BENGAL
INDIA,731222,BIRBHUM,WEST BENGAL
INDIA,731121,BIRBHUM,WEST BENGAL
INDIA,721516,Jhargram,WEST BENGAL
INDIA,262701,KHERI,UTTAR PRADESH
INDIA,134005,AMBALA,HARYANA
INDIA,133006,AMBALA,HARYANA
INDIA,246130,PAURI GARHWAL,UTTARAKHAND
INDIA,621112,TIRUCHIRAPPALLI,TAMIL NADU
INDIA,620006,TIRUCHIRAPPALLI,TAMIL NADU
INDIA,846001,DARBHANGA,BIHAR
INDIA,225409,BARABANKI,UTTAR PRADESH
INDIA,743611,24 PARAGANAS NORTH,WEST BENGAL
INDIA,731201,BIRBHUM,WEST BENGAL
INDIA,110064,WEST,DELHI
INDIA,700103,24 PARAGANAS SOUTH,WEST BENGAL
INDIA,614211,THANJAVUR,TAMIL NADU
INDIA,612802,THANJAVUR,TAMIL NADU
INDIA,743165,24 PARAGANAS NORTH,WEST BENGAL
INDIA,700121,24 PARAGANAS NORTH,WEST BENGAL
INDIA,731240,BIRBHUM,WEST BENGAL
INDIA,731103,BIRBHUM,WEST BENGAL
INDIA,225206,BARABANKI,UTTAR PRADESH
INDIA,225412,BARABANKI,UTTAR PRADESH
INDIA,225122,BARABANKI,UTTAR PRADESH
INDIA,225306,BARABANKI,UTTAR PRADESH
INDIA,225125,BARABANKI,UTTAR PRADESH
INDIA,225304,BARABANKI,UTTAR PRADESH
INDIA,225305,BARABANKI,UTTAR PRADESH
INDIA,225415,BARABANKI,UTTAR PRADESH
INDIA,246194,PAURI GARHWAL,UTTARAKHAND
INDIA,246113,PAURI GARHWAL,UTTARAKHAND
INDIA,246148,PAURI GARHWAL,UTTARAKHAND
INDIA,246175,PAURI GARHWAL,UTTARAKHAND
INDIA,246164,PAURI GARHWAL,UTTARAKHAND
INDIA,246165,PAURI GARHWAL,UTTARAKHAND
INDIA,735215,Alipurduar,WEST BENGAL
INDIA,736203,Alipurduar,WEST BENGAL
INDIA,731204,BIRBHUM,WEST BENGAL
INDIA,731123,BIRBHUM,WEST BENGAL
INDIA,731102,BIRBHUM,WEST BENGAL
INDIA,731214,PURBA BARDHAMAN,WEST BENGAL
INDIA,736172,COOCHBEHAR,WEST BENGAL
INDIA,736179,COOCHBEHAR,WEST BENGAL
INDIA,276137,AZAMGARH,UTTAR PRADESH
INDIA,276123,AZAMGARH,UTTAR PRADESH
INDIA,225126,BARABANKI,UTTAR PRADESH
INDIA,431601,NANDED,MAHARASHTRA
INDIA,743502,24 PARAGANAS NORTH,WEST BENGAL
INDIA,682011,ERNAKULAM,KERALA
INDIA,742121,MURSHIDABAD,WEST BENGAL
INDIA,742189,MURSHIDABAD,WEST BENGAL
INDIA,742165,MURSHIDABAD,WEST BENGAL
INDIA,742406,MURSHIDABAD,WEST BENGAL
INDIA,742133,MURSHIDABAD,WEST BENGAL
INDIA,700138,24 PARAGANAS SOUTH,WEST BENGAL
INDIA,262501,PITHORAGARH,UTTARAKHAND
INDIA,670101,KANNUR,KERALA
INDIA,621107,PERAMBALUR,TAMIL NADU
INDIA,621108,PERAMBALUR,TAMIL NADU
INDIA,621113,PERAMBALUR,TAMIL NADU
INDIA,621716,PERAMBALUR,TAMIL NADU
INDIA,621115,PERAMBALUR,TAMIL NADU
INDIA,621116,PERAMBALUR,TAMIL NADU
INDIA,621717,PERAMBALUR,TAMIL NADU
INDIA,261145,SITAPUR,UTTAR PRADESH
INDIA,261401,SITAPUR,UTTAR PRADESH
INDIA,261402,SITAPUR,UTTAR PRADESH
INDIA,261404,SITAPUR,UTTAR PRADESH
INDIA,261151,SITAPUR,UTTAR PRADESH
INDIA,621109,TIRUCHIRAPPALLI,TAMIL NADU
INDIA,621716,Ariyalur,TAMIL NADU
INDIA,785669,CHARAIDEO,ASSAM
INDIA,261204,SITAPUR,UTTAR PRADESH
INDIA,261205,SITAPUR,UTTAR PRADESH
INDIA,261206,SITAPUR,UTTAR PRADESH
INDIA,261303,SITAPUR,UTTAR PRADESH
INDIA,621110,PERAMBALUR,TAMIL NADU
INDIA,621117,PERAMBALUR,TAMIL NADU
INDIA,743377,24 PARAGANAS SOUTH,WEST BENGAL
INDIA,743363,24 PARAGANAS SOUTH,WEST BENGAL
INDIA,743312,24 PARAGANAS SOUTH,WEST BENGAL
INDIA,700140,24 PARAGANAS SOUTH,WEST BENGAL
INDIA,673001,KOZHIKODE,KERALA
INDIA,673305,KOZHIKODE,KERALA
INDIA,676505,MALAPPURAM,KERALA
INDIA,679577,MALAPPURAM,KERALA
INDIA,700151,24 PARAGANAS SOUTH,WEST BENGAL
INDIA,231306,MIRZAPUR,UTTAR PRADESH
INDIA,713148,PASCHIM BARDHAMAN,WEST BENGAL
INDIA,731104,BIRBHUM,WEST BENGAL
INDIA,271805,SHRAVASTI,UTTAR PRADESH
INDIA,721632,MEDINIPUR EAST,WEST BENGAL
INDIA,721631,MEDINIPUR EAST,WEST BENGAL
INDIA,721633,MEDINIPUR EAST,WEST BENGAL
INDIA,721629,MEDINIPUR EAST,WEST BENGAL
INDIA,685584,IDUKKI,KERALA
INDIA,246166,PAURI GARHWAL,UTTARAKHAND
INDIA,225120,BARABANKI,UTTAR PRADESH
INDIA,225303,BARABANKI,UTTAR PRADESH
INDIA,225205,BARABANKI,UTTAR PRADESH
INDIA,225413,BARABANKI,UTTAR PRADESH
INDIA,225207,BARABANKI,UTTAR PRADESH
INDIA,228118,SULTANPUR,UTTAR PRADESH
INDIA,691523,PATHANAMTHITTA,KERALA
INDIA,689101,PATHANAMTHITTA,KERALA
INDIA,691305,KOLLAM,KERALA
INDIA,689645,PATHANAMTHITTA,KERALA
INDIA,271201,SHRAVASTI,UTTAR PRADESH
INDIA,621708,PERAMBALUR,TAMIL NADU
INDIA,621109,PERAMBALUR,TAMIL NADU
INDIA,621110,SALEM,TAMIL NADU
INDIA,229304,RAE BARELI,UTTAR PRADESH
INDIA,731301,BIRBHUM,WEST BENGAL
INDIA,205265,MAINPURI,UTTAR PRADESH
INDIA,721131,MEDINIPUR EAST,WEST BENGAL
INDIA,690502,ALAPPUZHA,KERALA
INDIA,682555,LAKSHADWEEP DISTRICT,LAKSHADWEEP
INDIA,721159,Jhargram,WEST BENGAL
INDIA,229306,Amethi,UTTAR PRADESH
INDIA,273007,GORAKHPUR,UTTAR PRADESH
INDIA,273309,MAHARAJGANJ,UTTAR PRADESH
INDIA,273162,MAHARAJGANJ,UTTAR PRADESH
INDIA,273303,MAHARAJGANJ,UTTAR PRADESH
INDIA,273164,MAHARAJGANJ,UTTAR PRADESH
INDIA,273311,MAHARAJGANJ,UTTAR PRADESH
INDIA,273310,MAHARAJGANJ,UTTAR PRADESH
INDIA,273165,GORAKHPUR,UTTAR PRADESH
INDIA,273161,MAHARAJGANJ,UTTAR PRADESH
INDIA,273151,MAHARAJGANJ,UTTAR PRADESH
INDIA,273010,GORAKHPUR,UTTAR PRADESH
INDIA,273207,MAHARAJGANJ,UTTAR PRADESH
INDIA,621219,PERAMBALUR,TAMIL NADU
INDIA,261135,SITAPUR,UTTAR PRADESH
INDIA,742134,MURSHIDABAD,WEST BENGAL
INDIA,713146,PURBA BARDHAMAN,WEST BENGAL
INDIA,713166,PURBA BARDHAMAN,WEST BENGAL
INDIA,713102,PURBA BARDHAMAN,WEST BENGAL
INDIA,737128,SOUTH DISTRICT,SIKKIM
INDIA,700104,24 PARAGANAS SOUTH,WEST BENGAL
INDIA,700139,24 PARAGANAS SOUTH,WEST BENGAL
INDIA,743609,24 PARAGANAS SOUTH,WEST BENGAL
INDIA,743332,24 PARAGANAS SOUTH,WEST BENGAL
INDIA,743347,24 PARAGANAS SOUTH,WEST BENGAL
INDIA,743348,24 PARAGANAS SOUTH,WEST BENGAL
INDIA,743351,24 PARAGANAS SOUTH,WEST BENGAL
INDIA,743355,24 PARAGANAS SOUTH,WEST BENGAL
INDIA,743356,24 PARAGANAS SOUTH,WEST BENGAL
INDIA,743357,24 PARAGANAS SOUTH,WEST BENGAL
INDIA,743374,24 PARAGANAS SOUTH,WEST BENGAL
INDIA,742102,MURSHIDABAD,WEST BENGAL
INDIA,742104,MURSHIDABAD,WEST BENGAL
INDIA,742302,MURSHIDABAD,WEST BENGAL
INDIA,243403,BAREILLY,UTTAR PRADESH
INDIA,679101,PALAKKAD,KERALA
INDIA,700157,24 PARAGANAS NORTH,WEST BENGAL
INDIA,272178,BASTI,UTTAR PRADESH
INDIA,273165,MAHARAJGANJ,UTTAR PRADESH
INDIA,251310,MUZAFFARNAGAR,UTTAR PRADESH
INDIA,731218,BIRBHUM,WEST BENGAL
INDIA,731127,BIRBHUM,WEST BENGAL
INDIA,731130,BIRBHUM,WEST BENGAL
INDIA,731234,BIRBHUM,WEST BENGAL
INDIA,731236,BIRBHUM,WEST BENGAL
INDIA,272126,SANT KABEER NAGAR,UTTAR PRADESH
INDIA,711322,HOWRAH,WEST BENGAL
INDIA,711314,HOWRAH,WEST BENGAL
INDIA,711226,HOWRAH,WEST BENGAL
INDIA,711316,HOWRAH,WEST BENGAL
INDIA,711315,HOWRAH,WEST BENGAL
INDIA,711227,HOWRAH,WEST BENGAL
INDIA,711205,HOWRAH,WEST BENGAL
INDIA,263139,NAINITAL,UTTARAKHAND
INDIA,756001,BALESHWAR,ODISHA
INDIA,756032,BALESHWAR,ODISHA
INDIA,263140,NAINITAL,UTTARAKHAND
INDIA,743221,24 PARAGANAS NORTH,WEST BENGAL
INDIA,743232,24 PARAGANAS NORTH,WEST BENGAL
INDIA,743235,24 PARAGANAS NORTH,WEST BENGAL
INDIA,743233,24 PARAGANAS NORTH,WEST BENGAL
INDIA,743234,24 PARAGANAS NORTH,WEST BENGAL
INDIA,743245,24 PARAGANAS NORTH,WEST BENGAL
INDIA,680307,THRISSUR,KERALA
INDIA,731304,BIRBHUM,WEST BENGAL
INDIA,627853,TENKASI,TAMIL NADU
INDIA,627854,TENKASI,TAMIL NADU
INDIA,627809,TENKASI,TAMIL NADU
INDIA,627859,TENKASI,TAMIL NADU
INDIA,134114,PANCHKULA,HARYANA
INDIA,134117,PANCHKULA,HARYANA
INDIA,134105,PANCHKULA,HARYANA
INDIA,400014,MUMBAI,MAHARASHTRA
INDIA,249130,TEHRI GARHWAL,UTTARAKHAND
INDIA,249301,TEHRI GARHWAL,UTTARAKHAND
INDIA,249125,TEHRI GARHWAL,UTTARAKHAND
INDIA,249181,TEHRI GARHWAL,UTTARAKHAND
INDIA,249185,UTTAR KASHI,UTTARAKHAND
INDIA,249199,TEHRI GARHWAL,UTTARAKHAND
INDIA,249192,TEHRI GARHWAL,UTTARAKHAND
INDIA,249186,TEHRI GARHWAL,UTTARAKHAND
INDIA,262401,UDAM SINGH NAGAR,UTTARAKHAND
INDIA,263152,UDAM SINGH NAGAR,UTTARAKHAND
INDIA,244712,UDAM SINGH NAGAR,UTTARAKHAND
INDIA,743247,24 PARAGANAS NORTH,WEST BENGAL
INDIA,630610,SIVAGANGA,TAMIL NADU
INDIA,630611,SIVAGANGA,TAMIL NADU
INDIA,630566,SIVAGANGA,TAMIL NADU
INDIA,630305,SIVAGANGA,TAMIL NADU
INDIA,630203,SIVAGANGA,TAMIL NADU
INDIA,630552,SIVAGANGA,TAMIL NADU
INDIA,630553,SIVAGANGA,TAMIL NADU
INDIA,630557,SIVAGANGA,TAMIL NADU
INDIA,630313,SIVAGANGA,TAMIL NADU
INDIA,630562,SIVAGANGA,TAMIL NADU
INDIA,630211,SIVAGANGA,TAMIL NADU
INDIA,630210,SIVAGANGA,TAMIL NADU
INDIA,273152,GORAKHPUR,UTTAR PRADESH
INDIA,273202,GORAKHPUR,UTTAR PRADESH
INDIA,273163,MAHARAJGANJ,UTTAR PRADESH
INDIA,756100,BHADRAK,ODISHA
INDIA,273301,MAHARAJGANJ,UTTAR PRADESH
INDIA,273305,MAHARAJGANJ,UTTAR PRADESH
INDIA,737120,NORTH DISTRICT,SIKKIM
INDIA,737111,WEST DISTRICT,SIKKIM
INDIA,737116,NORTH DISTRICT,SIKKIM
INDIA,737107,EAST DISTRICT,SIKKIM
INDIA,713142,PURBA BARDHAMAN,WEST BENGAL
INDIA,713426,PURBA BARDHAMAN,WEST BENGAL
